4,0,3.19483,2.16584e-10,0,0.568462,0.0936668
4,10,0.101153,2.16584e-10,0,0.350719,0.838354
4,20,0.146727,2.16584e-10,0,0.315184,1.58401
4,30,0.0733006,2.16584e-10,0,0.0438117,2.33542
4,40,0.00037842,2.16584e-10,0,0.000243039,3.09093
4,50,1.07324e-05,2.16584e-10,0,7.37296e-06,3.87215
4,60,3.61742e-07,2.16584e-10,0,2.49372e-07,4.65246
4,70,1.22393e-08,2.16584e-10,0,8.43927e-09,5.41438
4,80,4.14197e-10,2.16584e-10,0,2.85603e-10,6.17323
